334730.141	4263421.6992	1924.73	1943.10
334734.103	4263419.8704	1930.84	1950.72
334738.370	4263418.0416	1936.86	1958.34
334742.942	4263415.9080	1942.80	1965.96
334747.210	4263414.0792	1948.67	1973.58
334751.782	4263411.6408	1954.42	1981.20
334756.354	4263409.5072	1960.01	1988.82
334760.926	4263406.7640	1965.46	1996.44
334765.802	4263404.3256	1970.80	2004.06
334770.679	4263401.8872	1976.05	2011.68
334775.861	4263399.1440	1981.23	2019.30
334780.738	4263397.0104	1986.42	2026.92
334785.919	4263394.5720	1991.64	2034.54
334791.101	4263392.4384	1996.84	2042.16
334796.282	4263390.3048	2001.95	2049.78
334801.464	4263388.1712	2006.95	2057.40
334806.950	4263386.0376	2011.75	2065.02
334812.742	4263383.9040	2016.30	2072.64
334818.838	4263381.7704	2020.61	2080.26
334820.057	4263381.4656	2021.60	2082.07
334824.934	4263379.9416	2024.62	2087.88
334826.762	4263379.6368	2025.61	2089.86
334831.334	4263378.4176	2028.35	2095.50
334838.040	4263376.8936	2031.92	2103.12
334844.441	4263375.3696	2035.36	2110.74
334851.146	4263373.8456	2038.69	2118.36
334858.157	4263372.3216	2041.83	2125.98
334864.862	4263370.7976	2044.78	2133.60
334871.873	4263369.2736	2047.65	2141.22
334878.578	4263367.7496	2050.51	2148.84
334885.589	4263366.2256	2053.37	2156.46
334892.599	4263364.7016	2056.23	2164.08
334899.305	4263363.1776	2059.09	2171.70
334906.315	4263361.3488	2061.95	2179.32
334913.021	4263359.8248	2064.81	2186.94
334920.031	4263358.3008	2067.71	2194.56
334926.737	4263357.0816	2070.70	2202.18
334933.747	4263355.5576	2073.77	2209.80
334940.453	4263354.0336	2076.89	2217.42
334947.158	4263352.5096	2079.97	2225.04
334954.169	4263350.6808	2082.98	2232.66
334960.874	4263349.1568	2085.99	2240.28
334967.580	4263347.6328	2089.01	2247.90
334974.590	4263346.1088	2092.07	2255.52
334981.296	4263344.5848	2095.16	2263.14
334988.002	4263343.0608	2098.28	2270.76
334994.707	4263341.2320	2101.44	2278.38
335001.413	4263339.7080	2104.63	2286.00
335008.118	4263337.8792	2107.81	2293.62
335015.129	4263336.3552	2110.96	2301.24
335021.834	4263334.8312	2114.10	2308.86
335028.540	4263333.0024	2117.23	2316.48
335035.246	4263331.4784	2120.30	2324.10
335041.951	4263329.6496	2123.30	2331.72
335048.962	4263327.8208	2126.23	2339.34
335055.667	4263325.9920	2129.01	2346.96
335062.678	4263324.4680	2131.65	2354.58
335069.688	4263322.6392	2134.23	2362.20
335076.698	4263321.1152	2136.73	2369.82
335083.709	4263319.2864	2139.28	2377.44
335090.414	4263317.7624	2141.97	2385.06
335097.425	4263316.2384	2144.78	2392.68
335104.435	4263314.4096	2147.68	2400.30
335111.141	4263312.8856	2150.67	2407.92
335117.846	4263311.3616	2153.79	2415.54
335124.552	4263309.8376	2157.00	2423.16
335131.258	4263308.3136	2160.25	2430.78
335137.963	4263306.7896	2163.56	2438.40
335144.669	4263305.2656	2166.93	2446.02
335151.374	4263303.7416	2170.32	2453.64
335158.080	4263302.2176	2173.77	2461.26
335164.481	4263300.6936	2177.28	2468.88
335171.186	4263299.1696	2180.71	2476.50
335177.892	4263297.9504	2184.01	2484.12
335184.598	4263296.4264	2187.20	2491.74
335191.608	4263294.9024	2190.36	2499.36
335198.314	4263293.3784	2193.50	2506.98
335205.019	4263291.8544	2196.59	2514.60
335211.725	4263290.0256	2199.70	2522.22
335218.430	4263288.5016	2202.93	2529.84
335225.136	4263286.6728	2206.27	2537.46
335231.842	4263284.8440	2209.68	2545.08
335238.242	4263283.0152	2213.15	2552.70
335244.643	4263281.4912	2216.72	2560.32
335251.044	4263279.6624	2220.42	2567.94
335257.445	4263277.8336	2224.22	2575.56
335263.846	4263276.0048	2228.01	2583.18
335270.246	4263274.4808	2231.82	2590.80
335276.647	4263272.6520	2235.60	2598.42
335283.048	4263271.1280	2239.34	2606.04
335289.449	4263269.2992	2243.09	2613.66
335295.850	4263267.7752	2246.80	2621.28
335302.555	4263265.9464	2250.45	2628.90
335308.956	4263264.4224	2254.03	2636.52
335315.662	4263262.5936	2257.53	2644.14
335322.062	4263261.0696	2260.96	2651.76
335328.768	4263259.5456	2264.30	2659.38
335335.474	4263257.7168	2267.58	2667.00
335342.179	4263256.1928	2270.94	2674.62
335348.885	4263254.6688	2274.35	2682.24
335355.286	4263253.1448	2277.73	2689.86
335361.991	4263251.6208	2281.13	2697.48
335368.697	4263250.0968	2284.53	2705.10
335375.402	4263248.8776	2287.99	2712.72
335381.803	4263247.3536	2291.51	2720.34
335388.509	4263245.8296	2295.08	2727.96
335395.214	4263244.3056	2298.67	2735.58
335401.615	4263242.7816	2302.26	2743.20
335408.016	4263241.2576	2305.85	2750.82
335414.722	4263239.7336	2309.44	2758.44
335421.122	4263238.2096	2313.03	2766.06
335427.828	4263236.6856	2316.63	2773.68
335434.229	4263235.1616	2320.27	2781.30
335440.934	4263233.6376	2323.94	2788.92
335447.335	4263232.1136	2327.65	2796.54
335453.736	4263230.5896	2331.38	2804.16
335460.137	4263229.0656	2335.10	2811.78
335466.538	4263227.5416	2338.86	2819.40
335472.938	4263225.7128	2342.65	2827.02
335479.644	4263224.1888	2346.41	2834.64
335486.045	4263222.6648	2350.05	2842.26
335492.446	4263220.8360	2353.62	2849.88
335499.151	4263219.3120	2357.11	2857.50
335505.857	4263217.7880	2360.54	2865.12
335512.258	4263216.2640	2363.89	2872.74
335518.963	4263214.7400	2367.16	2880.36
335525.974	4263213.2160	2370.35	2887.98
335532.679	4263211.6920	2373.47	2895.60
335539.385	4263210.1680	2376.52	2903.22
335546.395	4263208.6440	2379.51	2910.84
335553.101	4263206.8152	2382.48	2918.46
335559.806	4263205.2912	2385.46	2926.08
335566.817	4263203.4624	2388.43	2933.70
335573.522	4263201.6336	2391.44	2941.32
335580.228	4263200.1096	2394.61	2948.94
335586.934	4263198.2808	2397.90	2956.56
335593.639	4263196.4520	2401.20	2964.18
335600.040	4263194.9280	2404.49	2971.80
335606.746	4263193.0992	2407.70	2979.42
335613.756	4263191.5752	2410.81	2987.04
335620.462	4263190.0512	2413.86	2994.66
335627.167	4263188.5272	2416.91	3002.28
335634.178	4263187.0032	2419.97	3009.90
335640.883	4263185.4792	2423.01	3017.52
335647.589	4263183.9552	2426.00	3025.14
335654.599	4263182.4312	2428.96	3032.76
335661.305	4263180.9072	2431.92	3040.38
335668.315	4263179.3832	2434.87	3048.00
335675.021	4263177.8592	2437.85	3055.62
335682.031	4263176.3352	2440.89	3063.24
335688.737	4263174.8112	2443.96	3070.86
335695.442	4263173.2872	2447.02	3078.48
335702.453	4263172.0680	2450.06	3086.10
335709.158	4263170.5440	2453.04	3093.72
335716.169	4263169.0200	2456.05	3101.34
335722.874	4263167.8008	2459.12	3108.96
335729.885	4263166.5816	2462.26	3116.58
335736.590	4263165.3624	2465.46	3124.20
335743.296	4263164.1432	2468.73	3131.82
335750.306	4263162.9240	2472.03	3139.44
335757.012	4263161.7048	2475.39	3147.06
335763.718	4263160.4856	2478.73	3154.68
335770.423	4263159.2664	2482.02	3162.30
335777.129	4263158.0472	2485.28	3169.92
335781.701	4263157.1328	2487.51	3175.10
335807.304	4263151.6464	2500.24	3204.06
335832.298	4263145.2456	2513.27	3233.01
335835.041	4263144.6360	2514.66	3236.09
335840.527	4263143.1120	2517.64	3242.74
335857.596	4263138.8448	2526.15	3262.27
335883.199	4263132.7488	2538.44	3291.23
335900.573	4263128.7864	2546.70	3310.74
335923.433	4263123.9096	2557.69	3336.65
