,DEPT,RHOB,VP,VS,T(C)
79,1840.1635938898232,2.588844,5.77319087744925,2.918522660681525,159.60055555555556
80,1840.3133091524364,2.588721,5.767140355507875,2.9175560681911725,159.6175
81,1840.4630089844698,2.58914,5.757123070405195,2.915641536795626,159.62394444444445
82,1840.6126933419964,2.588069,5.744495471026956,2.914554220461931,159.6387222222222
83,1840.7623621810937,2.587012,5.732162452643368,2.9160766905208377,159.6412222222222
84,1840.9120154578436,2.585555,5.72448977292106,2.9218267552289485,159.65277777777777
85,1841.0616531283317,2.583532,5.7222361252201,2.9310003288720847,159.66033333333334
86,1841.2112751486497,2.58288,5.724246805182923,2.943519765909058,159.6718888888889
87,1841.3608814748932,2.582679,5.729187616985012,2.962951441814166,159.67405555555555
88,1841.510472063162,2.582906,5.734063611233498,2.987049259852706,159.69205555555556
89,1841.6600468695615,2.58365,5.736337382457309,3.0035090208737962,159.69638888888892
90,1841.8096058502003,2.58456,5.736986282805567,3.0084687210059817,159.6973888888889
91,1841.9591489611926,2.584541,5.737405284812856,3.0046311539242576,159.718
92,1842.1086761586578,2.584518,5.737729297395471,2.988630848200497,159.72555555555553
93,1842.2581873987187,2.584657,5.7407886992348445,2.9654392070368862,159.73455555555554
94,1842.4076826375042,2.584709,5.7506949228042785,2.943121852776316,159.72522222222221
95,1842.5571618321303,2.584236,5.765014382273413,2.9198786449387333,159.74249999999998
96,1842.7066249397296,2.585887,5.779314377637239,2.90017517134155,159.75400000000002
97,1842.85607191646,2.587887,5.792764973385211,2.8909107981398776,159.75944444444445
98,1843.0055027184835,2.589319,5.804211824024981,2.886358169776194,159.774
99,1843.1549173019675,2.590843,5.810591862540613,2.8740509408556525,159.7878888888889
100,1843.3043156230835,2.592476,5.809553017031635,2.847898133449442,159.7915
101,1843.453697638008,2.593226,5.795720256099339,2.8184538450442185,159.80516666666665
102,1843.603063302923,2.593054,5.762742884109123,2.7960711897337958,159.81311111111108
103,1843.7524125740142,2.592877,5.713990052258264,2.778203136963227,159.8225
104,1843.901745407473,2.588145,5.657141584445089,2.760834554634271,159.8303888888889
105,1844.0510617594946,2.582669,5.602981344903024,2.7457628950862736,159.83927777777777
106,1844.2003615862789,2.575524,5.565893199859027,2.7381828276049793,159.8538333333333
107,1844.3496448440337,2.568453,5.55406438888072,2.743022526442539,159.86138888888888
108,1844.498911488968,2.562992,5.563227504246342,2.7653984060853283,159.856
109,1844.6481614772968,2.562763,5.588204342005439,2.803374718673805,159.86966666666666
110,1844.7973947652406,2.563908,5.624321870640598,2.8466081655067303,159.87616666666668
111,1844.946611309024,2.566741,5.663308505572172,2.887205738037231,159.88622222222224
112,1845.0958110648776,2.571893,5.700155015042387,2.9241589445397955,159.89849999999998
113,1845.244993989036,2.576453,5.73330213373642,2.9606518873670113,159.91183333333333
114,1845.394160037739,2.580531,5.760712695416303,2.9951240795004983,159.9063888888889
115,1845.5433091680325,2.584587,5.781227209626578,3.0218908629441623,159.9226111111111
116,1845.6924413369782,2.587615,5.794217454623845,3.0358747163827675,159.92516666666666
117,1845.8415565008477,2.589917,5.802164466235134,3.0382805405507782,159.9392222222222
118,1845.990654615918,2.591622,5.811287587238428,3.0358354075220593,159.94461111111113
119,1846.1397356384687,2.591426,5.8212520390138485,3.032144914243421,159.9482222222222
120,1846.288799524786,2.592761,5.826917606467419,3.0248418110942623,159.96838888888888
121,1846.4378462311615,2.594423,5.8252416051445595,3.0122625174924695,159.97022222222222
122,1846.5868757138908,2.59495,5.813647422883341,2.9961368707670233,159.97955555555552
123,1846.7358879292763,2.595031,5.791942700812525,2.978322153225294,159.99105555555556
124,1846.8848828336231,2.593917,5.765382961023515,2.957029931196666,159.99433333333334
125,1847.0338603832422,2.591018,5.740977925111128,2.9278695138468636,160.0047777777778
126,1847.1828205344502,2.587596,5.724057605653747,2.898476302959242,160.0108888888889
127,1847.3317632435699,2.58459,5.717470304513443,2.8856995975357944,160.02100000000002
128,1847.4806884669267,2.582424,5.72118567443638,2.8911905008076935,160.03722222222223
129,1847.6295961608525,2.581798,5.732747870814558,2.906541530263601,160.03433333333334
130,1847.7784862816834,2.582221,5.748545276677975,2.9236456556812533,160.0545
131,1847.927358785763,2.58401,5.766575167061353,2.9399622666260266,160.0571111111111
132,1848.076213629438,2.585682,5.784157556808284,2.9562096891518355,160.07288888888888
133,1848.22505076906,2.587852,5.79673652101859,2.9678675754625123,160.07433333333336
134,1848.3738701609877,2.590192,5.802070585386663,2.972573909617369,160.07683333333335
135,1848.5226719063312,2.591842,5.801451047972747,2.9741634189608774,160.09127777777778
136,1848.6714561071328,2.59208,5.795397374502458,2.976632264818707,160.09772222222222
137,1848.8202227211555,2.592095,5.78379425632038,2.9845514213338635,160.10205555555555
138,1848.968971706166,2.591489,5.7678846529041055,2.998869520643301,160.10694444444445
139,1849.1177030199358,2.590055,5.749825977215749,3.0092944547233484,160.11722222222224
140,1849.2664166202424,2.588196,5.732048186064391,3.0081658675814857,160.12155555555557
141,1849.4151124648681,2.585969,5.716388367824836,3.0020831383981994,160.13233333333335
142,1849.5637905116007,2.583874,5.706279378539747,2.9980996297622373,160.12694444444443
143,1849.712450718231,2.582138,5.708370797638068,2.9972535009749923,160.13955555555555
144,1849.861093042557,2.580303,5.723459989296679,2.9978430873062787,160.14744444444443
145,1850.009717442381,2.580136,5.74482786437532,2.997902058697113,160.1536111111111
146,1850.1583238755118,2.583173,5.769022205625137,2.9953772131199097,160.15972222222223
147,1850.3069122997608,2.585071,5.791218589811673,2.9909740880374778,160.16211111111113
148,1850.4554826729452,2.588189,5.804624122022036,2.987011205211982,160.17811111111112
149,1850.6040349528882,2.591384,5.811573458727056,2.9820169117927615,160.17377777777776
150,1850.752569097418,2.592894,5.819170424562704,2.9764200736488196,160.18294444444442
151,1850.9010850643679,2.592224,5.825223792369759,2.9717566123534596,160.19827777777778
152,1851.0495828115763,2.5941,5.825074614657364,2.963683212601488,160.20366666666666
153,1851.1980622968858,2.594759,5.815342277156771,2.948160543204384,160.19794444444443
154,1851.3465234781456,2.594921,5.792418203472372,2.933062095657471,160.20366666666666
155,1851.4949661629043,2.594127,5.758859111061148,2.9282520602482096,160.21305555555557
156,1851.6433901574035,2.591824,5.726504189009208,2.9340474645709924,160.21377777777778
157,1851.791795418131,2.586799,5.706977060311401,2.942650180874512,160.21916666666664
158,1851.9401819015789,2.582654,5.705198469030207,2.948619720925913,160.23177777777775
159,1852.0885495642467,2.579876,5.717577555431709,2.955553249896488,160.23466666666664
160,1852.2368983626377,2.580171,5.735073474043337,2.9636140534422846,160.2415
161,1852.3852282532623,2.581972,5.748622254410483,2.967393717069524,160.23072222222223
162,1852.5335391926344,2.584859,5.755378295275077,2.9649488186410458,160.25266666666664
163,1852.6818311372756,2.586298,5.756954525725541,2.959056674478525,160.252
164,1852.8301040437116,2.5869,5.756634861636788,2.9522067939499133,160.2602222222222
165,1852.9783578684746,2.587045,5.758265084604746,2.946345197979318,160.25827777777778
166,1853.1265925681014,2.586475,5.761658994851368,2.942471212437154,160.26855555555557
167,1853.2748080991357,2.586803,5.764046269708954,2.940172127399742,160.27394444444448
168,1853.4230044181259,2.587485,5.765083078289564,2.941346766255573,160.27683333333331
169,1853.5711814816254,2.587785,5.7638359008688305,2.9504864236968205,160.28222222222223
170,1853.7193392461957,2.587468,5.759644806786404,2.9667005384444685,160.28477777777778
171,1853.8674776684004,2.588458,5.761138437245836,2.9803490567605913,160.28405555555557
172,1854.0155967048129,2.586472,5.7726048235340475,2.9846274062824056,160.29122222222225
173,1854.1636963120084,2.586358,5.786665684502938,2.980949502832782,160.29294444444446
174,1854.3117764465699,2.588509,5.799604264535782,2.9730001258257928,160.30383333333333
175,1854.4598370659494,2.590769,5.813018759000595,2.966743852620575,160.30855555555556
176,1854.6078781276112,2.590752,5.819618184932115,2.9655546161173225,160.3052777777778
177,1854.755899588165,2.593843,5.817813120695573,2.9662732396997913,160.31033333333335
178,1854.9039014042246,2.594772,5.817202429483598,2.9693045222468903,160.3096111111111
179,1855.0518835324115,2.593122,5.819575961409033,2.983853125507833,160.3031111111111
180,1855.199845929352,2.593128,5.820650629577461,3.0123637369913916,160.3132222222222
181,1855.3477885516788,2.594357,5.823713442727944,3.0417492053829385,160.3142777777778
182,1855.4957113560301,2.593769,5.831520708690477,3.058867544612499,160.32638888888889
183,1855.643614299049,2.593616,5.84016346326292,3.063500085030219,160.3193333333333
184,1855.791497337386,2.595437,5.847825311183736,3.06301397560422,160.3243888888889
185,1855.9393604276968,2.596061,5.852458147627873,3.0674426786745106,160.3247777777778
186,1856.0872035266427,2.596994,5.850557415312799,3.083414245980788,160.3268888888889
187,1856.2350265908901,2.598067,5.8444232927112685,3.107335503642709,160.34172222222222
188,1856.3828295771136,2.597622,5.839404871151847,3.132911616842443,160.34277777777777
189,1856.5306124419917,2.596275,5.836340063315099,3.157241503182568,160.33811111111112
190,1856.6783751422088,2.595914,5.835639444787154,3.1694587296543215,160.35033333333334
191,1856.8261176344563,2.595779,5.839020056114363,3.153051477289443,160.36149999999998
192,1856.9738398754307,2.595042,5.840766673443847,3.109716363872319,160.36183333333332
193,1857.121541821835,2.59594,5.831866597199595,3.0645661251024663,160.37161111111112
194,1857.2692234303784,2.597098,5.811444923880177,3.035696322803677,160.37772222222222
195,1857.4168859793813,2.595927,5.784438569755812,3.020109290700382,160.3846111111111
196,1857.5645307535146,2.5932,5.7554293733474156,3.009454901620051,160.3896111111111
197,1857.7121577190157,2.590062,5.728162601638239,2.995995509938488,160.3961111111111
198,1857.859766842126,2.586499,5.705248660305415,2.9800722335093877,160.41277777777776
199,1858.0073580890926,2.583342,5.688106985678399,2.9694260181341523,160.42566666666667
200,1858.1549314261647,2.580627,5.676663715968653,2.964654663446528,160.43611111111113
201,1858.3024868195973,2.578686,5.66930645298391,2.964905556863348,160.45555555555555
202,1858.4500242356485,2.577508,5.664139917635825,2.973655635457917,160.45916666666668
203,1858.5975436405806,2.576801,5.6618325613328055,2.9906806153266494,160.466
204,1858.7450450006602,2.576357,5.663883101020596,3.004841462080143,160.47972222222222
205,1858.8925282821576,2.575455,5.666325906319348,3.0167166483565424,160.48872222222224
206,1859.0399934513487,2.576363,5.664968415199065,3.0270978890759306,160.50927777777778
207,1859.187440474512,2.576907,5.662574119249576,3.0316292023075393,160.52061111111112
208,1859.33486931793,2.57672,5.665573887503786,3.0332764759855664,160.53122222222225
209,1859.4822799478904,2.575493,5.675420680316848,3.0272903070097463,160.54383333333334
210,1859.629672330685,2.576153,5.691171066743545,3.0099095940868312,160.55427777777777
211,1859.777046432609,2.577306,5.711497424204607,2.9968203028676266,160.56294444444447
212,1859.9244022199628,2.579012,5.730939174579299,2.9932151825144384,160.58022222222223
213,1860.0717396590492,2.581638,5.7414786228814885,2.98723954760178,160.5835
214,1860.2190587161772,2.584545,5.7385783839349935,2.9754699446297064,160.59716666666668
215,1860.3663638869627,2.585905,5.7211341284984,2.9586602937693414,160.6123888888889
216,1860.5136596712853,2.585495,5.690469807278276,2.948226131265706,160.62205555555556
217,1860.6609460418538,2.58375,5.653827704423526,2.9433492185349888,160.635
218,1860.80822297138,2.579769,5.620502146135638,2.941468823615131,160.64077777777777
219,1860.9554904325762,2.574754,5.596297630496738,2.94678956558057,160.65772222222222
220,1861.1027483981566,2.570948,5.586698671656083,2.9540694535843777,160.66711111111113
221,1861.249996840838,2.567763,5.593772120221321,2.9675757301375425,160.68655555555554
222,1861.3972357333375,2.56611,5.610370792498007,2.9932886696953096,160.69433333333333
223,1861.5444650483755,2.56779,5.62775918065144,3.017842697919688,160.70383333333336
224,1861.691684758673,2.570327,5.643101595268534,3.0309298033475467,160.7088888888889
225,1861.8388948369543,2.572386,5.657153134198326,3.0392287857243994,160.72477777777777
226,1861.9860952559438,2.57391,5.6710490156878555,3.0482155088364746,160.7337777777778
227,1862.1332859883685,2.575665,5.68615025055066,3.05406292572014,160.74349999999998
228,1862.2804670069568,2.576887,5.701745935214473,3.0676949080793605,160.7655
229,1862.4276382844391,2.578828,5.716466630970008,3.0934922787528842,160.7745
230,1862.5747997935482,2.580671,5.730492027039349,3.1161852494430637,160.781
231,1862.7219515070174,2.58234,5.74429951772761,3.123475986075118,160.80377777777778
232,1862.8690933975831,2.583728,5.758877608357779,3.1078795146079514,160.80655555555555
233,1863.0162254379834,2.585603,5.776506070448358,3.063861611563062,160.81844444444445
234,1863.1633476009572,2.586571,5.793043520239446,3.007592988203486,160.82061111111113
235,1863.3104596931585,2.588902,5.799886780425382,2.9664435670121354,160.83433333333335
236,1863.4575615213028,2.591667,5.795671766464851,2.9563874652275297,160.84366666666665
237,1863.604653057573,2.592467,5.783277372661644,2.9795711685432362,160.85016666666667
238,1863.751734274153,2.591173,5.763332386013936,3.0166002084304475,160.8598888888889
239,1863.8988051432304,2.59063,5.7447737260285745,3.0518401304361276,160.86211111111112
240,1864.0458656369933,2.587668,5.739141339347632,3.0904592008688976,160.87866666666665
241,1864.1929157276325,2.584093,5.747100429448685,3.1166249651066837,160.87433333333334
242,1864.3399553873392,2.584244,5.766610078967369,3.109153631869886,160.89088888888887
243,1864.4869845883093,2.585065,5.795392966811488,3.081356609707062,160.89955555555557
244,1864.6340033027384,2.58721,5.82366670895576,3.0586821415110133,160.90605555555555
245,1864.7810115028255,2.590903,5.83812756998283,3.038365343495775,160.90966666666668
246,1864.92800916077,2.595539,5.831152549876155,3.011467883109993,160.9201111111111
247,1865.0749962487757,2.596766,5.799485086399581,2.9809145187554096,160.9327222222222
248,1865.2219727390457,2.596938,5.748572381278214,2.947333813596608,160.9435
249,1865.3689386037868,2.592669,5.689791025250688,2.9163919791566,160.9482222222222
250,1865.5158938152078,2.586431,5.635696590958257,2.895917971793303,160.96694444444444
251,1865.6628383455186,2.579057,5.595944188902038,2.8827547331844037,160.97344444444445
252,1865.8097721669317,2.572051,5.572105105843489,2.88495394295969,160.97922222222223
253,1865.9566952516611,2.567522,5.561381098201254,2.9087966285443803,160.98638888888888
254,1866.1036075719244,2.565182,5.563620493179911,2.9371490574237695,160.99361111111114
255,1866.2505092744502,2.563888,5.577930719465222,2.9627815152761134,161.00805555555556
256,1866.3974005063096,2.563757,5.598089156181729,2.9853816205098074,161.0238888888889
257,1866.5442812402366,2.566361,5.6200233614488155,2.988903401936904,161.03366666666665
258,1866.691151448967,2.56877,5.642376617902439,2.97809808182344,161.03616666666665
259,1866.8380111052377,2.571123,5.659891756427078,2.968413856103996,161.04227777777777
260,1866.9848601817882,2.574016,5.666374362556122,2.9667120887677636,161.05094444444447
261,1867.13169865136,2.576777,5.662083932963751,2.9713828921265177,161.06244444444442
262,1867.2785264866966,2.577179,5.6514124266549395,2.9773882600252413,161.06894444444444
263,1867.425343660543,2.576471,5.640101566238441,2.979055713619699,161.07038888888889
264,1867.5721501456464,2.574975,5.632936563672143,2.975641329783651,161.08383333333333
265,1867.718945914757,2.573134,5.629694644475917,2.972829044773849,161.1003333333333
266,1867.8657309406249,2.572518,5.627989869618235,2.977780947477533,161.0967222222222
267,1868.012505196003,2.5724,5.626817916319914,2.9939590393399147,161.11761111111113
268,1868.1592686536476,2.572132,5.625206239106699,3.0198519598819407,161.11866666666666
269,1868.306021286316,2.572073,5.6228703240289715,3.0438755486316045,161.12800000000001
270,1868.4527630667674,2.572054,5.621999133459583,3.0559509732421817,161.14572222222222
271,1868.599493967762,2.571481,5.62545852193292,3.0504537850246742,161.15255555555552
272,1868.7462139620643,2.571303,5.6349787237032025,3.0310141964431327,161.16044444444444
273,1868.8929230224394,2.571451,5.649659917534985,3.0181923325239928,161.16772222222224
274,1869.0396211216546,2.572702,5.6674975153564455,3.020645038531063,161.18633333333335
275,1869.1863082200534,2.574537,5.687598571979844,3.025361221975954,161.19005555555557
276,1869.332984278045,2.576615,5.7089834450718255,3.02618724235709,161.20733333333334
277,1869.4796492684955,2.578808,5.728981938482238,3.030221689348592,161.2191111111111
278,1869.626303164273,2.581548,5.746629087332359,3.0443285397810245,161.2355
279,1869.772945938248,2.583944,5.763669142699599,3.0641298861335957,161.24811111111111
280,1869.9195775632927,2.585562,5.7800092085711015,3.0907440631704284,161.2553888888889
281,1870.0661980122811,2.587583,5.792468840299469,3.1247661295035125,161.2743888888889
282,1870.2128072580897,2.589551,5.796435572466474,3.1429487974663384,161.2831666666667
283,1870.3594052735978,2.591331,5.787976617941703,3.1366679571462006,161.30555555555554
284,1870.505992031685,2.591904,5.765437488508848,3.1223525820360236,161.318
285,1870.6525675052344,2.591229,5.731332506602409,3.0959582508810986,161.33244444444443
286,1870.7991316671312,2.588446,5.690634481473606,3.0420801121018504,161.33644444444445
287,1870.945684490262,2.584352,5.644801948567854,2.96570466135214,161.33994444444446
288,1871.092225947515,2.579296,5.5894658374158634,2.8814411743574424,161.35444444444445
289,1871.2387560117825,2.574949,5.521486062323592,2.8057591704968163,161.37111111111113
290,1871.3852746559567,2.568529,5.438657722144545,2.739450240510789,161.38472222222222
291,1871.5317818529331,2.560878,5.3372688102828585,2.6757661443596903,161.38438888888888
292,1871.6782775756096,2.551486,5.217428814106503,2.617621193800154,161.40488888888888
293,1871.8247617968852,2.540171,5.084347964901318,2.5723885150617236,161.41211111111113
294,1871.971234489662,2.524521,4.9529550519329035,2.5443911951376084,161.41500000000002
295,1872.1176956041095,2.509754,4.851575687684591,2.534072382352281,161.43772222222222
296,1872.2641450903018,2.495156,4.79490154720524,2.541431673175889,161.44116666666667
297,1872.4105829210002,2.481689,4.7902392275016314,2.571639740946107,161.46077777777776
298,1872.557009068969,2.470805,4.844198158855052,2.631086004918612,161.46766666666664
299,1872.7034235069725,2.464762,4.961628768591458,2.7092707190767147,161.48655555555555
300,1872.8498262077774,2.468418,5.1269810912294815,2.773117500846128,161.49677777777777
301,1872.996217144156,2.479963,5.2856936493119155,2.8083365581292496,161.50688888888888
302,1873.1425962888782,2.494546,5.402123204565007,2.8292613195979253,161.52066666666667
303,1873.2889636147188,2.516494,5.485166386079771,2.8394164663797437,161.52383333333333
304,1873.4353190944553,2.535325,5.559798570394839,2.8401864012098748,161.54149999999998
305,1873.5816627008646,2.549496,5.628151986693335,2.837949190653762,161.55405555555555
306,1873.7279944067284,2.55989,5.681537519490675,2.8385385624031474,161.566
307,1873.8743141848292,2.570397,5.718777967694909,2.841147420875722,161.5717222222222
308,1874.020622007953,2.576389,5.742024839909032,2.8409302741758697,161.5826111111111
309,1874.166917848887,2.582029,5.753730155718817,2.841817607148551,161.60011111111112
310,1874.3132016804202,2.584781,5.754875170375836,2.848480997043112,161.60966666666667
311,1874.4594734753452,2.586513,5.747176284827644,2.8584316700724646,161.6253888888889
312,1874.6057332064559,2.587712,5.7341499103945015,2.8718114930875838,161.6381111111111
313,1874.751980846549,2.586512,5.7195291521473575,2.888899630641671,161.65
314,1874.898216368423,2.585499,5.705857433311388,2.9069407024152976,161.65438888888886
315,1875.0444397128142,2.583168,5.694506538687241,2.9294875799530016,161.6727222222222
316,1875.1906508203608,2.581777,5.68777475516257,2.960890598589497,161.68022222222223
317,1875.3368496637179,2.58021,5.688025251249107,2.9964166867378084,161.69505555555557
318,1875.4830362155415,2.578831,5.69508641845208,3.0270437759391733,161.7117777777778
319,1875.6292104484905,2.578231,5.707302988507125,3.0462605852058475,161.72677777777778
320,1875.7753723352266,2.578947,5.7240124576145135,3.046510256484579,161.75122222222222
321,1875.921521848413,2.580309,5.744031050935308,3.028616852146264,161.75744444444445
322,1876.067658960715,2.581575,5.764276276012763,2.9993652917935676,161.76766666666668
323,1876.213783644803,2.584129,5.7817535975197645,2.964040586351021,161.78216666666665
324,1876.3598958733453,2.586622,5.7942141502009346,2.9287219414889787,161.8061111111111
325,1876.5059956190155,2.589067,5.798720476560462,2.898426690630037,161.8105
326,1876.652082854489,2.590579,5.793160231627576,2.8746011820948563,161.82127777777777
327,1876.798157552443,2.592288,5.778907858461502,2.859305830338473,161.8405
328,1876.9442196855575,2.592026,5.760177068750209,2.856800083979425,161.8632222222222
329,1877.090269226515,2.59078,5.741821483605292,2.857464281696479,161.86344444444444
330,1877.2363061479994,2.588312,5.7275221532777385,2.84544420856882,161.87866666666665
331,1877.3823304226983,2.585951,5.718997936995331,2.830977281593075,161.8958888888889
332,1877.5283420233009,2.583741,5.715317557331779,2.825086546081444,161.90738888888887
333,1877.6743409224987,2.582554,5.7113615057607365,2.825673206443796,161.9232777777778
334,1877.820327092986,2.581786,5.7000867916758535,2.829826069679825,161.93133333333333
335,1877.9663004651454,2.582263,5.6794456056128135,2.8377351745095414,161.94744444444444
336,1878.112260969145,2.582236,5.653768975276633,2.8542800153576744,161.959
337,1878.2582085775255,2.579975,5.629995166109794,2.87904878041869,161.96833333333336
338,1878.4041432628298,2.576722,5.61657065242328,2.9026912747842983,161.9833888888889
339,1878.5500649976038,2.573474,5.620420270244853,2.9216727151426616,161.99383333333333
340,1878.6959737543948,2.570327,5.640308218417605,2.9346774310018633,162.01666666666668
341,1878.8418695057533,2.569001,5.668165717974167,2.9356271291242533,162.01716666666667
342,1878.9877522242325,2.571428,5.696747975533141,2.9253348587047907,162.02855555555556
343,1879.1336218823888,2.575167,5.72062623590301,2.9103936765777285,162.0417777777778
344,1879.2794784527784,2.57845,5.735649773095587,2.8948260682506533,162.0487222222222
345,1879.425321907962,2.58201,5.743415187677585,2.8835238023159016,162.0632222222222
346,1879.5711522205022,2.584829,5.748719834780887,2.8829183305557184,162.07677777777778
